Family	!	Scientific Name	Author	Reference	Date
"Fabaceae"	"!"	"Senna peralteana"	"(Kunth) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 597"	"1982"
"Fabaceae"	"!"	"Senna pilifera"	"(Vogel) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 241"	"1982"
"Fabaceae"	"!"	"Senna quinquangulata"	"(Rich.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 153"	"1982"
"Fabaceae"	"!"	"Senna racemosa"	"(Mill.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 580"	"1982"
"Fabaceae"	"!"	"Senna reticulata"	"(Willd.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 458"	"1982"
"Fabaceae"	"!"	"Senna septemtrionalis"	"(Viv.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 365"	"1982"
"Fabaceae"	"!"	"Senna skinneri"	"(Benth.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 218"	"1982"
"Fabaceae"	"!"	"Senna sophera"	"(L.) Roxb."	"Fl. Ind. 2: 347"	"1832"
"Fabaceae"	"!"	"Senna spectabilis"	"(DC.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 600"	"1982"
"Fabaceae"	"!"	"Senna undulata"	"(Benth.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 157"	"1982"
"Fabaceae"	"!"	"Senna uniflora"	"(Mill.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 258"	"1982"
"Cupressaceae"	""	"Sequoia sempervirens"	"(D. Don) Endl."	"Syn. Conif. 198"	"1847"
"Sapindaceae"	"!"	"Serjania"	"Mill."	"Gard. Dict. Abr. (ed. 4) vol. 3"	"1754"
"Sapindaceae"	""	"Serjania acuta"	"Triana & Planch."	"Ann. Sci. Nat., Bot., sér. 4, 18: 349"	"1862"
"Sapindaceae"	""	"Serjania adiantoides"	"Radlk."	"Publ. Field Columb. Mus., Bot. Ser. 1(4): 403"	"1898"
"Sapindaceae"	"!"	"Serjania atrolineata"	"C. Wright"	"Anales Acad. Ci. Méd. Fís. Nat. Habana 5: 292–293"	"1868"
"Sapindaceae"	""	"Serjania cambessedeana"	"Schltdl. & Cham."	"Linnaea 5: 214–215"	"1830"
"Sapindaceae"	"!"	"Serjania caracasana"	"(Jacq.) Willd."	"Sp. Pl. 2(1): 465"	"1799"
"Sapindaceae"	""	"Serjania cardiospermoides"	"Schltdl. & Cham."	"Linnaea 6: 418"	"1831"
"Sapindaceae"	""	"Serjania depauperata"	"Radlk."	"Ergänz. Monogr. Serjania 92"	"1886"
"Sapindaceae"	""	"Serjania goniocarpa"	"Radlk."	"Consp. Sect. Sp. Serjan. 309–310"	"1875"
"Sapindaceae"	""	"Serjania grosii"	"Schltdl."	"Linnaea 18: 42[printed on page as 58–61]"	"1844"
"Sapindaceae"	""	"Serjania hispida"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(4): 171"	"1944"
"Sapindaceae"	""	"Serjania impressa"	"Radlk."	"Consp. Sect. Sp. Serjan. 323"	"1875"
"Sapindaceae"	""	"Serjania lobulata"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(1): 14"	"1943"
"Sapindaceae"	""	"Serjania lundellii"	"Croat"	"Phytologia 33(3): 170"	"1976"
"Sapindaceae"	""	"Serjania macrocarpa"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(1): 15"	"1943"
"Sapindaceae"	""	"Serjania mexicana"	"(L.) Willd."	"Sp. Pl. 2: 465"	"1799"
"Sapindaceae"	"!"	"Serjania paniculata"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 5: 86"	"1821"
"Sapindaceae"	"!"	"Serjania paucidentata"	"DC."	"Prodr. 1: 603"	"1824"
"Sapindaceae"	""	"Serjania psilophylla"	"Radlk."	"Bot. Gaz. 16(6): 191–192"	"1891"
"Sapindaceae"	"!"	"Serjania pterarthra"	"Standl."	"Publ. Carnegie Inst. Wash. 461(4): 70"	"1935"
"Sapindaceae"	""	"Serjania punctata"	"Radlk. ex Donn. Sm."	"Bot. Gaz. 20(7): 281"	"1895"
"Sapindaceae"	""	"Serjania racemosa"	"Schumach."	"Skr. Naturhist.-Selsk. 3(2): 127, t. 12, f. 3"	"1794"
"Sapindaceae"	"!"	"Serjania rachiptera"	"Radlk."	"Bot. Gaz. 16(6): 192"	"1891"
"Sapindaceae"	""	"Serjania rufisepala"	"Radlk."	"Bot. Gaz. 16(6): 191"	"1891"
"Sapindaceae"	""	"Serjania schiedeana"	"Schltdl."	"Linnaea 18: 44"	"1844"
"Sapindaceae"	""	"Serjania sordida"	"Radlk."	"Consp. Sect. Sp. Serjan. 272–273"	"1875"
"Sapindaceae"	""	"Serjania triquetra"	"Radlk."	"Consp. Sect. Sp. Serjan. 305–309"	"1875"
"Sapindaceae"	""	"Serjania yucatanensis"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(1): 21"	"1930"
"Polypodiaceae"	""	"Serpocaulon falcaria"	"(Kunze) A.R. Sm."	"Taxon 55(4): 928, f. 4D–F"	"2006"
"Polypodiaceae"	""	"Serpocaulon fraxinifolium"	"(Jacq.) A.R. Sm."	"Taxon 55(4): 928, f. 3C,G, f. 4G–K"	"2006"
"Polypodiaceae"	""	"Serpocaulon sessilifolium"	"(Desv.) A.R. Sm."	"Taxon 55(4): 929"	"2006"
"Polypodiaceae"	""	"Serpocaulon triseriale"	"(Sw.) A.R. Sm."	"Taxon 55(4): 929, f. 3F, f. 4L–O"	"2006"
"Fabaceae"	"*"	"Sesbania"	"Scop."	"Intr. Hist. Nat. 308–309"	"1777"
"Fabaceae"	"!"	"Sesbania emerus"	"(Aubl.) Urb."	"Repert. Spec. Nov. Regni Veg. 16: 149"	"1919"
"Fabaceae"	"!"	"Sesbania herbacea"	"(Mill.) McVaugh"	"Fl. Novo-Galiciana 5: 695"	"1987"
"Iridaceae"	""	"Sessilanthera"	"Molseed & Cruden"	"Brittonia 21(2): 191, f. 1"	"1969"
"Iridaceae"	""	"Sessilanthera latifolia"	"(Weath.) Molseed & Cruden"	"Brittonia 21(2): 192, f. 1"	"1969"
"Aizoaceae"	""	"Sesuvium"	"L."	"Syst. Nat. (ed. 10) 2: 1052, 1058, 1371"	"1759"
"Aizoaceae"	""	"Sesuvium portulacastrum"	"(L.) L."	"Syst. Nat. (ed. 10) 2: 1058"	"1759"
"Poaceae"	"!!"	"Setaria"	"P. Beauv."	"Ess. Agrostogr. 51, 178, pl. 13, f. 3"	"1812"
"Poaceae"	""	"Setaria adhaerens"	"(Forssk.) Chiov."	"Nuovo Giorn. Bot. Ital., n.s. 26: 77"	"1919"
"Poaceae"	""	"Setaria grisebachii"	"E. Fourn."	"Mexic. Pl. 2: 45"	"1886"
"Poaceae"	"!"	"Setaria liebmannii"	"E. Fourn."	"Mexic. Pl. 2: 44"	"1886"
"Poaceae"	"!"	"Setaria longipila"	"E. Fourn."	"Mexic. Pl. 2: 47"	"1886"
"Poaceae"	""	"Setaria palmifolia"	"(J. Koenig) Stapf"	"J. Linn. Soc., Bot. 42(285): 186"	"1914"
"Poaceae"	"!"	"Setaria paniculifera"	"(Steud.) E. Fourn. ex Hemsl."	"Biol. Cent.-Amer., Bot. 3: 505"	"1885"
"Poaceae"	""	"Setaria parviflora"	"(Poir.) Kerguélen"	"Lejeunia, n.s. 120: 161"	"1987"
"Poaceae"	""	"Setaria scandens"	"Schrad."	"Mant. 2: 279"	"1824"
"Poaceae"	""	"Setaria tenacissima"	"Schrad."	"Mant. 2: 279"	"1824"
"Poaceae"	""	"Setaria tenax"	"(Rich.) Desv."	"Mém. Soc. Agric. Angers 1: 182"	"1831"
"Poaceae"	"!"	"Setaria variifolia"	"(Swallen) Davidse"	"Ann. Missouri Bot. Gard. 68(1): 226"	"1981"
"Poaceae"	"!"	"Setaria vulpiseta"	"(Lam.) Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 2: 495"	"1817"
"Poaceae"	""	"Setariopsis"	"Scribn."	"Publ. Field Columb. Mus., Bot. Ser. 1(3): 288–289"	"1896"
"Poaceae"	""	"Setariopsis auriculata"	"(E. Fourn.) Scribn."	"Publ. Field Columb. Mus., Bot. Ser. 1(3): 289"	"1896"
"Plantaginaceae"	"!"	"Sibthorpia repens"	"(L.) Kuntze"	"Revis. Gen. Pl. 3(3): 239"	"1898"
"Cucurbitaceae"	"!"	"Sicydium"	"Schltdl."	"Linnaea 7: 388"	"1832"
"Cucurbitaceae"	"!"	"Sicydium coriaceum"	"Cogn."	"Monogr. Phan. 3: 906–907"	"1881"
"Cucurbitaceae"	""	"Sicydium glabrum"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(2): 95–96"	"1944"
"Cucurbitaceae"	"!"	"Sicydium schiedeanum"	"Schltdl."	"Linnaea 7: 388"	"1832"
