Family	!	Scientific Name	Author	Reference	Date
"Rubiaceae"	""	"Psychotria carthagenensis"	"Jacq."	"Enum. Syst. Pl. 16"	"1760"
"Rubiaceae"	""	"Psychotria cascajalensis"	"C.W. Ham."	"Phytologia 64(3): 220"	"1988"
"Rubiaceae"	""	"Psychotria cerrocoloradensis"	"Dwyer ex C.M. Taylor"	"Novon 12(1): 122–124, f. 1A–B"	"2002"
"Rubiaceae"	""	"Psychotria chagrensis"	"Standl."	"J. Wash. Acad. Sci. 15(5): 105"	"1925"
"Rubiaceae"	""	"Psychotria chiriquensis"	"(Standl.) C.M. Taylor"	"Fieldiana, Bot., n.s. 33: 241, f. 17"	"1993"
"Rubiaceae"	""	"Psychotria chiriquina"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 129"	"1916"
"Rubiaceae"	""	"Psychotria cincta"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 7(1): 90"	"1930"
"Rubiaceae"	""	"Psychotria clivorum"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(2): 87–88"	"1944"
"Rubiaceae"	""	"Psychotria convergens"	"C.M. Taylor"	"Novon 16(1): 146–147, f. 2A–C"	"2006"
"Rubiaceae"	""	"Psychotria cooperi"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 296"	"1929"
"Rubiaceae"	""	"Psychotria correae"	"(Dwyer & M.V. Hayden) C.M. Taylor"	"Fieldiana, Bot., n.s. 33: 244, f. 17"	"1993"
"Rubiaceae"	""	"Psychotria croatii"	"(Dwyer) C.M. Taylor"	"Novon 21(1): 144–145"	"2011"
"Rubiaceae"	""	"Psychotria croceovenosa"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 367"	"1980"
"Rubiaceae"	""	"Psychotria cuspidata"	"Humb. & Bonpl. ex Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 5: 192"	"1819"
"Rubiaceae"	""	"Psychotria cyanococca"	"Dombrain"	"Fl. Mag. (London) 9: t. 479"	"1870"
"Rubiaceae"	""	"Psychotria deflexa"	"DC."	"Prodr. 4: 510"	"1830"
"Rubiaceae"	""	"Psychotria deneversii"	"C.M. Taylor"	"Novon 6(3): 300–301, f. 2C–D"	"1996"
"Rubiaceae"	""	"Psychotria dichroa"	"(Standl.) C.M. Taylor"	"Fieldiana, Bot., n.s. 33: 245"	"1993"
"Rubiaceae"	""	"Psychotria dispersa"	"Standl."	"J. Wash. Acad. Sci. 18(7): 184–185"	"1928"
"Rubiaceae"	""	"Psychotria dressleri"	"(Dwyer) C.W. Ham."	"Phytologia 64(3): 223"	"1988"
"Rubiaceae"	""	"Psychotria durilancifolia"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 372"	"1980"
"Rubiaceae"	""	"Psychotria elata"	"(Sw.) Hammel"	"Selbyana 12: 139"	"1991"
"Rubiaceae"	""	"Psychotria erecta"	"(Aubl.) Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(1): 24"	"1943"
"Rubiaceae"	""	"Psychotria fendleri"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 129"	"1916"
"Rubiaceae"	""	"Psychotria fosteri"	"C.W. Ham."	"Phytologia 64(3): 224"	"1988"
"Rubiaceae"	""	"Psychotria fruticetorum"	"Standl."	"J. Arnold Arbor. 11(1): 42"	"1930"
"Rubiaceae"	""	"Psychotria furcata"	"DC."	"Prodr. 4: 512–513"	"1830"
"Rubiaceae"	""	"Psychotria gaitalensis"	"C.M. Taylor"	"Novon 14(4): 501, f. 2E, F"	"2004"
"Rubiaceae"	""	"Psychotria gentryi"	"(Dwyer) C.M. Taylor"	"Novon 4: 305"	"1994"
"Rubiaceae"	""	"Psychotria glomerulata"	"(Donn. Sm.) Steyerm."	"Mem. New York Bot. Gard. 23: 670"	"1972"
"Rubiaceae"	""	"Psychotria goldmanii"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 130"	"1916"
"Rubiaceae"	""	"Psychotria gracilenta"	"Müll. Arg."	"Flora 59(34): 545"	"1876"
"Rubiaceae"	""	"Psychotria graciliflora"	"Benth."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1852(2–4): 35"	"1853 [1852]"
"Rubiaceae"	""	"Psychotria grandis"	"Sw."	"Prodr. 43"	"1788"
"Rubiaceae"	""	"Psychotria guapilensis"	"(Standl.) Hammel"	"Selbyana 12: 139"	"1991"
"Rubiaceae"	""	"Psychotria hammelii"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 383, f. 72"	"1980"
"Rubiaceae"	""	"Psychotria hazenii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 7(1): 96"	"1930"
"Rubiaceae"	""	"Psychotria hebeclada"	"DC."	"Prodr. 4: 513"	"1830"
"Rubiaceae"	""	"Psychotria hispidula"	"Standl. ex Steyerm."	"Acta Biol. Venez. 4(1): 97–98"	"1964"
"Rubiaceae"	""	"Psychotria hoffmannseggiana"	"(Schult.) Müll. Arg."	"Fl. Bras. 6(5): 336"	"1881"
"Rubiaceae"	"!"	"Psychotria horizontalis"	"Sw."	"Prodr. 44"	"1788"
"Rubiaceae"	""	"Psychotria hornitensis"	"Dwyer & C.W. Ham."	"Phytologia 64(3): 225"	"1988"
"Rubiaceae"	""	"Psychotria insignis"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 130"	"1916"
"Rubiaceae"	""	"Psychotria insueta"	"(Dwyer) Dwyer & C.W. Ham."	"Phytologia 64(3): 226"	"1988"
"Rubiaceae"	""	"Psychotria jefensis"	"Dwyer ex C.M. Taylor"	"Novon 12(1): 126, f. 3F–G"	"2002"
"Rubiaceae"	""	"Psychotria jimenezii"	"Standl."	"J. Wash. Acad. Sci. 15(13): 288"	"1925"
"Rubiaceae"	""	"Psychotria laselvensis"	"C.W. Ham."	"Phytologia 64(3): 228"	"1988"
"Rubiaceae"	""	"Psychotria liesneri"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 387"	"1980"
"Rubiaceae"	""	"Psychotria limitanea"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(3): 197"	"1930"
"Rubiaceae"	""	"Psychotria limonensis"	"K. Krause"	"Bot. Jahrb. Syst. 54(3, Beibl. 119): 43–44"	"1916"
"Rubiaceae"	""	"Psychotria lindenii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(1): 71"	"1930"
"Rubiaceae"	""	"Psychotria longicuspis"	"Müll. Arg."	"Flora 59(35): 549, 552"	"1876"
"Rubiaceae"	""	"Psychotria longirostris"	"(Rusby) Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 7(1): 101–102"	"1930"
"Rubiaceae"	""	"Psychotria lupulina"	"Benth."	"J. Bot. (Hooker) 3: 230"	"1841"
"Rubiaceae"	""	"Psychotria luxurians"	"Rusby"	"Mem. Torrey Bot. Club 6(1): 50"	"1896"
"Rubiaceae"	""	"Psychotria magna"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 131"	"1916"
"Rubiaceae"	"!"	"Psychotria marginata"	"Sw."	"Prodr. 43"	"1788"
"Rubiaceae"	""	"Psychotria micrantha"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 363, pl. 284"	"1818 [1819]"
"Rubiaceae"	""	"Psychotria microbotrys"	"Ruiz ex Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(3): 204"	"1930"
"Rubiaceae"	"!"	"Psychotria mima"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(3): 204"	"1940"
"Rubiaceae"	""	"Psychotria monsalveae"	"C.M. Taylor"	"Novon 9(3): 439–440, fig. 2C–E"	"1999"
"Rubiaceae"	""	"Psychotria mortoniana"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(4): 1355–1356"	"1938"
"Rubiaceae"	""	"Psychotria muscosa"	"(Jacq.) Steyerm."	"Mem. New York Bot. Gard. 23: 671–672"	"1972"
"Rubiaceae"	"!"	"Psychotria nervosa"	"Sw."	"Prodr. 43"	"1788"
"Rubiaceae"	""	"Psychotria nubiphila"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 403"	"1980"
"Rubiaceae"	""	"Psychotria olgae"	"Dwyer & M.V. Hayden"	"Ann. Missouri Bot. Gard. 55(1): 42, f. 3"	"1968"
"Rubiaceae"	""	"Psychotria orchidearum"	"Standl."	"J. Wash. Acad. Sci. 18(10): 276"	"1928"
"Rubiaceae"	""	"Psychotria orosiana"	"Standl."	"J. Wash. Acad. Sci. 15(13): 288"	"1925"
"Rubiaceae"	""	"Psychotria ostreophora"	"(Wernham) C.M. Taylor"	"Novon 4(3): 305"	"1994"
"Rubiaceae"	""	"Psychotria pacorensis"	"C.W. Ham."	"Phytologia 64(3): 232"	"1988"
"Rubiaceae"	""	"Psychotria panamensis"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 132"	"1916"
"Rubiaceae"	"**"	"Psychotria paniculata"	"(Aubl.) Raeusch."	"Nomencl. Bot. (ed. 3) 3: 56"	"1797"
"Rubiaceae"	""	"Psychotria paradichroa"	"C.M. Taylor"	"Novon 14(4): 502–503, f. 2G"	"2004"
"Rubiaceae"	"!"	"Psychotria parvifolia"	"Benth."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1852(2–4): 35–36"	"1853 [1852]"
"Rubiaceae"	""	"Psychotria patens"	"Sw."	"Prodr. 45"	"1788"
"Rubiaceae"	""	"Psychotria phanerandra"	"(Standl. & Steyerm.) Lorence"	"Novon 2(3): 260"	"1992"
"Rubiaceae"	""	"Psychotria philacra"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 412"	"1980"
"Rubiaceae"	""	"Psychotria pilosa"	"Ruiz & Pav."	"Fl. Peruv. 2: 60, t. 208, f. a"	"1799"
"Rubiaceae"	""	"Psychotria pisonioides"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 7: 108–109"	"1930"
"Rubiaceae"	""	"Psychotria pittieri"	"Standl."	"Contr. U.S. Natl. Herb. 18(3): 132"	"1916"
"Rubiaceae"	""	"Psychotria platypoda"	"DC."	"Prodr. 4: 510–511"	"1830"
"Rubiaceae"	""	"Psychotria poeppigiana"	"Müll. Arg."	"Fl. Bras. 6(5): 370, pl. 57, f. 1"	"1881"
"Rubiaceae"	""	"Psychotria psychotriifolia"	"(Seem.) Standl."	"Contr. U.S. Natl. Herb. 18(3): 133"	"1916"
"Rubiaceae"	"!"	"Psychotria pubescens"	"Sw."	"Prodr. 44"	"1788"
"Rubiaceae"	""	"Psychotria quinqueradiata"	"Pol."	"Linnaea 41(5–6): 570"	"1877"
"Rubiaceae"	"!"	"Psychotria racemosa"	"Rich."	"Actes Soc. Hist. Nat. Paris 1: 107"	"1792"
"Rubiaceae"	""	"Psychotria recordiana"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 17(3): 282"	"1937"
"Rubiaceae"	""	"Psychotria remota"	"Benth."	"J. Bot. (Hooker) 3: 225"	"1841"
"Rubiaceae"	""	"Psychotria rosulatifolia"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 423, f. 77"	"1980"
"Rubiaceae"	""	"Psychotria rufiramea"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 7: 110"	"1930"
"Rubiaceae"	""	"Psychotria saloiana"	"Diels"	"Biblioth. Bot. 29 Heft 116: 152"	"1937"
"Rubiaceae"	""	"Psychotria saltatrix"	"C.M. Taylor"	"Novon 5(2): 205–207, f. 2"	"1995"
"Rubiaceae"	""	"Psychotria sanblasensis"	"C.M. Taylor"	"Novon 14(4): 503–504, f. 1h–j"	"2004"
"Rubiaceae"	""	"Psychotria santae-rosae"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 7(1): 113"	"1930"
"Rubiaceae"	""	"Psychotria sarapiquensis"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(4): 1360"	"1938"
"Rubiaceae"	""	"Psychotria schunkei"	"C.M. Taylor"	"Monogr. Syst. Bot. Missouri Bot. Gard. 45: 1258"	"1993"
"Rubiaceae"	""	"Psychotria siccorubra"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 428, f. 79"	"1980"
"Rubiaceae"	""	"Psychotria simiarum"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 344"	"1929"
"Rubiaceae"	""	"Psychotria sixaolensis"	"C.W. Ham."	"Phytologia 64(3): 234"	"1988"
"Rubiaceae"	""	"Psychotria soejartoi"	"C.M. Taylor"	"Novon 14(4): 506–507, f. 3A"	"2004"
"Rubiaceae"	""	"Psychotria solitudinum"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(3): 207"	"1940"
"Rubiaceae"	""	"Psychotria stenostachya"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(3): 207"	"1930"
"Rubiaceae"	""	"Psychotria steyermarkii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(5): 387"	"1940"
"Rubiaceae"	""	"Psychotria stockwellii"	"C.W. Ham."	"Phytologia 64(3): 235"	"1988"
"Rubiaceae"	""	"Psychotria subsessilis"	"Benth."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1852(2–4): 32–33"	"1853 [1852]"
"Rubiaceae"	""	"Psychotria suerrensis"	"Donn. Sm."	"Bot. Gaz. 27(5): 337"	"1899"
"Rubiaceae"	""	"Psychotria sylvivaga"	"Standl."	"J. Wash. Acad. Sci. 18(10): 274–275"	"1928"
"Rubiaceae"	""	"Psychotria tacarcunensis"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 431"	"1980"
"Rubiaceae"	""	"Psychotria tenuifolia"	"Sw."	"Prodr. 43"	"1788"
"Rubiaceae"	""	"Psychotria torresiana"	"Standl."	"J. Wash. Acad. Sci. 15(13): 288"	"1925"
"Rubiaceae"	"!"	"Psychotria trichotoma"	"M. Martens & Galeotti"	"Bull. Acad. Roy. Sci. Bruxelles 11(1): 227–228"	"1844"
"Rubiaceae"	""	"Psychotria tsakiana"	"C.M. Taylor"	"Novon 21(1): 146"	"2011"
"Rubiaceae"	""	"Psychotria valeriana"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(4): 1363"	"1938"
"Rubiaceae"	""	"Psychotria viridis"	"Ruiz & Pav."	"Fl. Peruv. 2: 61, t. 210, f. b"	"1799"
"Rubiaceae"	""	"Psychotria zevallosii"	"C.M. Taylor"	"Monogr. Syst. Bot. Missouri Bot. Gard. 45: 1258"	"1993"
"Malpighiaceae"	""	"Pterandra isthmica"	"Cuatrec. & Croat"	"Ann. Missouri Bot. Gard. 67(4): 918, f. 12"	"1980 [1981]"
"Malpighiaceae"	""	"Pterandra mcphersonii"	"C.E. Anderson"	"Contr. Univ. Michigan Herb. 21: 18–19, f. 1, 4n–p"	"1997"
"Orchidaceae"	""	"Pterichis"	"Lindl."	"Gen. Sp. Orchid. Pl. 444–445"	"1830-1840 [1840]"
"Orchidaceae"	""	"Pterichis habenarioides"	"(F. Lehm. & Kraenzl.) Schltr."	"Repert. Spec. Nov. Regni Veg. Beih. 7: 214"	"1920"
"Dennstaedtiaceae"	"!!"	"Pteridium"	"Gled. ex Scop."	"Fl. Carniol. 169–170"	"1760"
"Dennstaedtiaceae"	""	"Pteridium aquilinum"	"(L.) Kuhn"	"Bot. Ost-Afrika 3(3): 11"	"1879"
"Dennstaedtiaceae"	"!!"	"Pteridium arachnoideum"	"(Kaulf.) Maxon"	"J. Wash. Acad. Sci. 14: 89"	"1924"
"Dennstaedtiaceae"	""	"Pteridium caudatum"	"(L.) Maxon"	"Proc. U.S. Natl. Mus. 23(1226): 631"	"1901"
"Dennstaedtiaceae"	""	"Pteridium feei"	"(W. Schaffn. ex Fée) Faull"	"Contr. Arnold Arbor. 11: 87"	"1938"
"Pteridaceae"	"!"	"Pteris"	"L."	"Sp. Pl. 2: 1073"	"1753"
"Pteridaceae"	""	"Pteris altissima"	"Poir."	"Encycl. 5: 722"	"1804"
"Pteridaceae"	"!"	"Pteris biaurita"	"L."	"Sp. Pl. 2: 1076"	"1753"
"Pteridaceae"	"!"	"Pteris grandifolia"	"L."	"Sp. Pl. 2: 1073–1074"	"1753"
"Pteridaceae"	""	"Pteris lechleri"	"Mett."	"Fil. Lechl. 2: 13"	"1859"
"Pteridaceae"	""	"Pteris livida"	"Mett."	"Ann. Sci. Nat., Bot., sér. 5, 2: 222"	"1864"
"Pteridaceae"	"!"	"Pteris longifolia"	"L."	"Sp. Pl. 2: 1074"	"1753"
"Pteridaceae"	""	"Pteris longipetiolulata"	"Lellinger"	"Proc. Biol. Soc. Washington 89(61): 727, f. 7"	"1977"
"Pteridaceae"	""	"Pteris muricata"	"Hook."	"Sp. Fil. 2: 193, pl. 123B"	"1858"
"Pteridaceae"	""	"Pteris muricatopedata"	"Arbeláez"	"Brittonia 47(2): 175–177, f. 1"	"1995"
"Pteridaceae"	""	"Pteris muricella"	"Fée"	"Mém. Soc. Sci. Nat. Strasbourg 5(1): 73"	"1857"
"Pteridaceae"	""	"Pteris navarrensis"	"Christ"	"Bull. Soc. Bot. Genève 1(5): 227"	"1909"
"Pteridaceae"	""	"Pteris paucinervata"	"Fée"	"Mém. Soc. Sci. Nat. Strasbourg 5(1): 73"	"1857"
"Pteridaceae"	""	"Pteris podophylla"	"Sw."	"J. Bot. (Schrader) 1800(2): 67"	"1801"
"Pteridaceae"	""	"Pteris polita"	"Link"	"Hort. Berol. 2: 30"	"1833"
"Pteridaceae"	""	"Pteris propinqua"	"J. Agardh"	"Recens. Spec. Pter. 65"	"1839"
"Pteridaceae"	""	"Pteris pungens"	"Willd."	"Sp. Pl. 5(1): 387"	"1810"
"Pteridaceae"	"!"	"Pteris quadriaurita"	"Retz."	"Observ. Bot. 6: 38–39"	"1791"
"Pteridaceae"	""	"Pteris speciosa"	"Mett. ex Kuhn"	"Linnaea 36: 91"	"1869"
"Fabaceae"	"!"	"Pterocarpus"	"Jacq."	"Select. Stirp. Amer. Hist. 283"	"1763"
"Fabaceae"	"!"	"Pterocarpus acapulcensis"	"Rose"	"Contr. U.S. Natl. Herb. 5(3): 143"	"1897"
"Fabaceae"	""	"Pterocarpus hayesii"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 1: 8"	"1878"
"Fabaceae"	"!"	"Pterocarpus officinalis"	"Jacq."	"Select. Stirp. Amer. Hist. 283–284, pl. 183, f. 92"	"1763"
"Fabaceae"	"!"	"Pterocarpus rohrii"	"Vahl"	"Symb. Bot. 2: 79–80"	"1791"
"Fabaceae"	""	"Pterocarpus violaceus"	"Vogel"	"Linnaea 11: 416"	"1837"
"Asteraceae"	"!"	"Pterocaulon"	"Elliott"	"Sketch Bot. S. Carolina 2(4): 323–324"	"1824 [1823]"
"Asteraceae"	""	"Pterocaulon alopecuroides"	"(Lam.) DC."	"Prodr. 5: 454"	"1836"
"Asteraceae"	""	"Pterocaulon virgatum"	"(L.) DC."	"Prodr. 5: 454"	"1836"
"Melastomataceae"	""	"Pterolepis trichotoma"	"(Rottb.) Cogn."	"Fl. Bras. 14(3): 261"	"1885"
"Pteridaceae"	""	"Pterozonium brevifrons"	"(A.C. Sm.) Lellinger"	"Mem. New York Bot. Gard. 17(1): 12"	"1967"
"Malvaceae"	""	"Pterygota excelsa"	"(Standl. & L.O. Williams) Kosterm."	"Reinwardtia 5(4): 416"	"1961"
"Clethraceae"	""	"Purdiaea"	"Planch."	"London J. Bot. 5: 250"	"1846"
"Clethraceae"	""	"Purdiaea belizensis"	"(A.C. Sm. & Standl.) J.L. Thomas"	"J. Arnold Arbor. 42(1): 110"	"1961"
"Bignoniaceae"	""	"Pyrostegia venusta"	"(Ker Gawl.) Miers"	"Proc. Roy. Hort. Soc. London 3: 188"	"1863"
"Capparaceae"	""	"Quadrella"	"(DC.) J. Presl"	"Přir. Rostlin 2: 260"	"1825"
"Capparaceae"	""	"Quadrella antonensis"	"(Woodson) Iltis & Cornejo"	"J. Bot. Res. Inst. Texas 4(1): 125–126"	"2010"
"Capparaceae"	""	"Quadrella dressleri"	"Cornejo & Iltis"	"J. Bot. Res. Inst. Texas 4(1): 77–80, f. 2A–C, 3"	"2010"
"Capparaceae"	""	"Quadrella filipes"	"(Donn. Sm.) Iltis & Cornejo"	"J. Bot. Res. Inst. Texas 4(1): 126"	"2010"
"Capparaceae"	""	"Quadrella indica"	"(L.) Iltis & Cornejo"	"J. Bot. Res. Inst. Texas 4(1): 126–127"	"2010"
"Capparaceae"	""	"Quadrella isthmensis"	"(Eichler) Hutch."	"Gen. Fl. Pl. 2: 308"	"1967"
"Capparaceae"	""	"Quadrella mirifica"	"(Standl.) Iltis & Cornejo"	"J. Bot. Res. Inst. Texas 4(1): 127"	"2010"
"Capparaceae"	""	"Quadrella odoratissima"	"(Jacq.) Hutch."	"Gen. Fl. Pl. 2: 308"	"1967"
"Vochysiaceae"	""	"Qualea"	"Aubl."	"Hist. Pl. Guiane 1: 5, pl. 1"	"1775"
"Vochysiaceae"	""	"Qualea acuminata"	"Spruce ex Warm."	"Fl. Bras. 13(2): 40–41"	"1875"
"Vochysiaceae"	""	"Qualea cymulosa"	"Schery"	"Ann. Missouri Bot. Gard. 36(3): 285"	"1949"
"Vochysiaceae"	""	"Qualea polychroma"	"Stafleu"	"Acta Bot. Neerl. 2(2): 182–184, f. 11"	"1953"
"Malvaceae"	""	"Quararibea"	"Aubl."	"Hist. Pl. Guiane 2: 691–692, pl. 278"	"1775"
"Malvaceae"	""	"Quararibea asterolepis"	"Pittier"	"Repert. Spec. Nov. Regni Veg. 13(363/367): 316–317"	"1914"
"Malvaceae"	""	"Quararibea ciroana"	"Cuatrec."	"Trop. Woods 101: 16–17"	"1955"
"Malvaceae"	""	"Quararibea parvifolia"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 232"	"1929"
"Malvaceae"	""	"Quararibea platyphylla"	"Pittier & Donn. Sm."	"Bot. Gaz. 23(4): 239"	"1897"
"Malvaceae"	""	"Quararibea pterocalyx"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 1: 4"	"1878"
"Malvaceae"	""	"Quararibea stenophylla"	"Pittier"	"Repert. Spec. Nov. Regni Veg. 13: 317–318"	"1914"
"Malvaceae"	""	"Quararibea tulekunae"	"Fern. Alonso"	"Caldasia 23(2): 377–379, f. 12c–d"	"2001"
"Simaroubaceae"	""	"Quassia"	"L."	"Sp. Pl. (ed. 2) 1: 553"	"1762"
"Simaroubaceae"	""	"Quassia amara"	"L."	"Sp. Pl. (ed. 2) 1: 553"	"1762"
"Fagaceae"	""	"Quercus"	"L."	"Sp. Pl. 2: 994"	"1753"
"Fagaceae"	""	"Quercus benthamii"	"A. DC."	"Prodr. 16(2): 29"	"1864"
"Fagaceae"	""	"Quercus bumelioides"	"Liebm."	"Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1854: 188"	"1854"
"Fagaceae"	""	"Quercus corrugata"	"Hook."	"Icon. Pl. 5: pl. 403–404"	"1842"
"Fagaceae"	""	"Quercus cortesii"	"Liebm."	"Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1854: 175"	"1854"
"Fagaceae"	"!"	"Quercus humboldtii"	"Bonpl."	"Pl. Aequinoct. 2: 155, pl. 130"	"1809"
"Fagaceae"	""	"Quercus insignis"	"M. Martens & Galeotti"	"Bull. Acad. Roy. Sci. Bruxelles 10(1): 219"	"1843"
"Fagaceae"	"!"	"Quercus lancifolia"	"Schltdl. & Cham."	"Linnaea 5: 78"	"1830"
"Fagaceae"	""	"Quercus pilarius"	"Trel."	"Mem. Natl. Acad. Sci. 20: 44, pl. 19"	"1924"
"Fagaceae"	"!"	"Quercus salicifolia"	"Née"	"Anales Ci. Nat. 3: 265"	"1801"
"Fagaceae"	""	"Quercus sapotifolia"	"Liebm."	"Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1854: 185"	"1854"
"Fagaceae"	""	"Quercus sarahmariae"	"Nixon & Barrie"	"Novon 25(4): 446–447, f. 2"	"2017"
"Celastraceae"	""	"Quetzalia occidentalis"	"(Loes. ex Donn. Sm.) Lundell"	"Wrightia 4(4): 138"	"1970"
"Ochnaceae"	""	"Quiina"	"Aubl."	"Hist. Pl. Guiane 2(Suppl.): 19, pl. 379"	"1775"
"Ochnaceae"	""	"Quiina colonensis"	"(D'Arcy) D'Arcy"	"Monogr. Syst. Bot. Missouri Bot. Gard. 18: 534"	"1987"
"Ochnaceae"	""	"Quiina cruegeriana"	"Griseb."	"Fl. Brit. W. I. 106"	"1864 [1859]"
"Ochnaceae"	"!"	"Quiina macrophylla"	"Tul."	"Ann. Sci. Nat., Bot., sér. 3, 11: 164"	"1849"
"Ochnaceae"	""	"Quiina schippii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(1): 26"	"1930"
"Bromeliaceae"	""	"Racinaea adpressa"	"(André) J.R. Grant"	"Novon 4(4): 362"	"1994"
"Bromeliaceae"	""	"Racinaea contorta"	"(Mez & Pittier) M.A. Spencer & L.B. Sm."	"Phytologia 74(2): 153"	"1993"
"Bromeliaceae"	""	"Racinaea crispa"	"(Baker) M.A. Spencer & L.B. Sm."	"Phytologia 74(2): 153"	"1993"
"Bromeliaceae"	""	"Racinaea schumanniana"	"(Wittm.) J.R. Grant"	"Novon 4(4): 363"	"1994"
"Bromeliaceae"	""	"Racinaea spiculosa"	"(Griseb.) M.A. Spencer & L.B. Sm."	"Phytologia 74(2): 157"	"1993"
"Poaceae"	""	"Raddiella"	"Swallen"	"Bull. Torrey Bot. Club 75(1): 89"	"1948"
"Poaceae"	""	"Raddiella esenbeckii"	"(Steud.) C.E. Calderón & Soderstr."	"Smithsonian Contr. Bot. 44: 21"	"1980"
"Pteridaceae"	""	"Radiovittaria"	"(Benedict) E.H. Crane"	"Syst. Bot. 22(3): 514–515"	"1997 [1998]"
"Pteridaceae"	""	"Radiovittaria gardneriana"	"(Fée) E.H. Crane"	"Syst. Bot. 22(3): 515"	"1997 [1998]"
"Pteridaceae"	""	"Radiovittaria remota"	"(Fée) E.H. Crane"	"Syst. Bot. 22(3): 515"	"1997 [1998]"
"Pteridaceae"	""	"Radiovittaria stipitata"	"(Kunze) E.H. Crane"	"Syst. Bot. 22(3): 515"	"1997 [1998]"
"Rubiaceae"	""	"Randia"	"L."	"Sp. Pl. 2: 1192"	"1753"
"Rubiaceae"	""	"Randia aculeata"	"L."	"Sp. Pl. 2: 1192"	"1753"
"Rubiaceae"	""	"Randia altiscandens"	"(Ducke) C.M. Taylor"	"Fieldiana, Bot., n.s. 33: 282"	"1993"
"Rubiaceae"	""	"Randia armata"	"(Sw.) DC."	"Prodr. 4: 387"	"1830"
"Rubiaceae"	""	"Randia brenesii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(4): 1365–1366"	"1938"
"Rubiaceae"	""	"Randia calycosa"	"Standl."	"Contr. U.S. Natl. Herb. 20(6): 201"	"1919"
"Rubiaceae"	""	"Randia genipoides"	"Dwyer"	"Fieldiana, Bot., n.s. 33: 284, f. 24"	"1993"
"Rubiaceae"	""	"Randia gentryi"	"Dwyer"	"Ann. Missouri Bot. Gard. 67(2): 447"	"1980"
"Rubiaceae"	""	"Randia grandifolia"	"(Donn. Sm.) Standl."	"J. Wash. Acad. Sci. 18(6): 166"	"1928"
"Rubiaceae"	""	"Randia grayumii"	"Dwyer & Lorence"	"Fieldiana, Bot., n.s. 33: 285, f. 24"	"1993"
